team,season,matchday,points_cum,goal_diff_cum,xg_diff_cum
Real Madrid,2020-21,37,81,38,4.3999999999999995
Real Madrid,2020-21,38,84,39,5.199999999999999
Real Sociedad,2020-21,1,1,0,0.7
Real Sociedad,2020-21,2,2,0,0.09999999999999998
Real Sociedad,2020-21,3,5,3,-1.1102230246251565e-16
Real Sociedad,2020-21,4,5,2,-0.5000000000000001
Real Sociedad,2020-21,5,8,5,0.2999999999999997
Real Sociedad,2020-21,6,11,8,1.5999999999999996
Real Sociedad,2020-21,7,14,11,3.0999999999999996
Real Sociedad,2020-21,8,17,14,5.1
Real Sociedad,2020-21,9,20,16,3.6999999999999997
Real Sociedad,2020-21,10,23,17,3.5
Real Sociedad,2020-21,11,24,17,2.8
Real Sociedad,2020-21,12,25,17,1.4
Real Sociedad,2020-21,13,26,17,1.2
Real Sociedad,2020-21,14,26,16,0.3999999999999999
Real Sociedad,2020-21,15,26,14,0.09999999999999992
Real Sociedad,2020-21,16,29,15,-0.5000000000000002
Real Sociedad,2020-21,17,30,15,-0.30000000000000027
Real Sociedad,2020-21,18,30,14,0.8999999999999997
Real Sociedad,2020-21,19,30,13,0.09999999999999964
Real Sociedad,2020-21,20,31,13,-0.10000000000000053
Real Sociedad,2020-21,21,32,13,-0.4000000000000006
Real Sociedad,2020-21,22,35,16,-1.0000000000000002
Real Sociedad,2020-21,23,38,17,-1.0000000000000002
Real Sociedad,2020-21,24,41,21,0.5999999999999999
Real Sociedad,2020-21,25,42,21,0.7999999999999998
Real Sociedad,2020-21,26,45,22,-2.9000000000000004
Real Sociedad,2020-21,27,45,21,-3.3000000000000003
Real Sociedad,2020-21,28,45,16,-3.2
Real Sociedad,2020-21,29,46,16,-3.1000000000000005
Real Sociedad,2020-21,30,47,16,-2.1000000000000005
Real Sociedad,2020-21,31,50,17,-2.3000000000000007
Real Sociedad,2020-21,32,53,18,-2.000000000000001
Real Sociedad,2020-21,33,53,17,-1.3000000000000007
Real Sociedad,2020-21,34,53,16,-1.6000000000000008
Real Sociedad,2020-21,35,56,18,-2.0000000000000004
Real Sociedad,2020-21,36,56,17,-2.7000000000000006
Real Sociedad,2020-21,37,59,20,-0.5000000000000004
Real Sociedad,2020-21,38,62,21,-1.5000000000000004
Sevilla,2020-21,1,0,-2,-1.8
Sevilla,2020-21,2,3,0,-1.3
Sevilla,2020-21,3,6,2,-0.7
Sevilla,2020-21,4,9,3,-0.8
Sevilla,2020-21,5,10,3,-1.3
Sevilla,2020-21,6,10,2,-1.9
Sevilla,2020-21,7,10,1,-3.6
Sevilla,2020-21,8,10,0,-3.7
Sevilla,2020-21,9,13,1,-3.8000000000000003
Sevilla,2020-21,10,16,3,-2.4000000000000004
Sevilla,2020-21,11,19,4,-3.2
Sevilla,2020-21,12,19,3,-3.9000000000000004
Sevilla,2020-21,13,22,4,-3.4000000000000004
Sevilla,2020-21,14,23,4,-4.1000000000000005
Sevilla,2020-21,15,26,5,-4.9
Sevilla,2020-21,16,29,7,-5.1000000000000005
Sevilla,2020-21,17,30,7,-4.300000000000001
Sevilla,2020-21,18,33,8,-3.9000000000000004
Sevilla,2020-21,19,36,9,-3.1000000000000005
Sevilla,2020-21,20,39,12,-2.4000000000000004
Sevilla,2020-21,21,42,14,-1.9000000000000004
Sevilla,2020-21,22,45,17,-1.1000000000000005
Sevilla,2020-21,23,48,18,-1.6000000000000005
Sevilla,2020-21,24,51,20,-0.3000000000000005
Sevilla,2020-21,25,51,18,-0.5000000000000004
Sevilla,2020-21,26,51,17,-0.7000000000000004
Sevilla,2020-21,27,54,18,-0.30000000000000043
Sevilla,2020-21,28,55,18,-0.30000000000000043
Sevilla,2020-21,29,58,19,-1.3000000000000005
Sevilla,2020-21,30,61,20,1.0999999999999994
Sevilla,2020-21,31,64,21,0.09999999999999942
Sevilla,2020-21,32,67,22,0.7999999999999994
Sevilla,2020-21,33,70,23,-0.6000000000000005
Sevilla,2020-21,34,70,22,-1.7000000000000006
Sevilla,2020-21,35,71,22,-0.9000000000000006
Sevilla,2020-21,36,74,23,-0.8000000000000006
Sevilla,2020-21,37,74,19,-2.400000000000001
Sevilla,2020-21,38,77,20,-1.8000000000000007
Valencia,2020-21,1,3,2,2.1
Valencia,2020-21,2,3,1,2.6
Valencia,2020-21,3,4,1,3.0
Valencia,2020-21,4,7,2,3.1
Valencia,2020-21,5,7,0,2.6
Valencia,2020-21,6,7,-1,3.0
Valencia,2020-21,7,7,-2,2.4
Valencia,2020-21,8,8,-2,3.0
Valencia,2020-21,9,11,1,4.5
Valencia,2020-21,10,12,1,4.6
Valencia,2020-21,11,12,0,4.4
Valencia,2020-21,12,13,0,3.9000000000000004
Valencia,2020-21,13,14,0,4.4
Valencia,2020-21,14,15,0,4.8
Valencia,2020-21,15,15,-1,4.2
Valencia,2020-21,16,15,-2,3.7
Valencia,2020-21,17,16,-2,3.9
Valencia,2020-21,18,19,-1,3.7
Valencia,2020-21,19,20,-1,4.2
Valencia,2020-21,20,20,-3,4.9
Valencia,2020-21,21,23,-2,3.1
Valencia,2020-21,22,24,-2,3.2
Valencia,2020-21,23,24,-4,3.1
Valencia,2020-21,24,27,-2,3.9000000000000004
Valencia,2020-21,25,27,-5,3.6
Valencia,2020-21,26,30,-4,3.7
Valencia,2020-21,27,30,-5,3.0
Valencia,2020-21,28,33,-4,3.1000000000000005
Valencia,2020-21,29,33,-5,2.9000000000000004
Valencia,2020-21,30,34,-5,2.6000000000000005
Valencia,2020-21,31,34,-7,2.5000000000000004
Valencia,2020-21,32,35,-7,2.5000000000000004
Valencia,2020-21,33,36,-7,2.9000000000000004
Valencia,2020-21,34,36,-8,3.7
Valencia,2020-21,35,39,-5,5.4
Valencia,2020-21,36,39,-6,5.0
Valencia,2020-21,37,42,-3,7.700000000000001
Valencia,2020-21,38,43,-3,7.200000000000001
Valladolid,2020-21,1,1,0,0.19999999999999996
Valladolid,2020-21,2,1,-2,-0.20000000000000007
Valladolid,2020-21,3,2,-2,-0.7000000000000001
Valladolid,2020-21,4,2,-3,-1.3
Valladolid,2020-21,5,2,-4,-1.4000000000000001
Valladolid,2020-21,6,3,-4,-0.40000000000000013
Valladolid,2020-21,7,3,-6,-0.7000000000000002
Valladolid,2020-21,8,3,-8,-1.4000000000000001
Valladolid,2020-21,9,6,-7,-1.5000000000000002
Valladolid,2020-21,10,9,-5,0.19999999999999973
Valladolid,2020-21,11,10,-5,-0.40000000000000036
Valladolid,2020-21,12,10,-7,-1.1000000000000003
Valladolid,2020-21,13,13,-6,-0.10000000000000031
Valladolid,2020-21,14,14,-6,-0.10000000000000031
Valladolid,2020-21,15,14,-9,-0.9000000000000004
Valladolid,2020-21,16,15,-9,-1.4000000000000004
Valladolid,2020-21,17,18,-8,-1.6000000000000003
Valladolid,2020-21,18,18,-9,-2.3000000000000003
Valladolid,2020-21,19,19,-9,-1.3000000000000003
Valladolid,2020-21,20,20,-9,0.09999999999999964
Valladolid,2020-21,21,20,-11,-0.7000000000000004
Valladolid,2020-21,22,20,-12,-0.8000000000000004
Valladolid,2020-21,23,21,-12,-0.8000000000000004
Valladolid,2020-21,24,21,-13,-1.8000000000000003
Valladolid,2020-21,25,22,-13,-1.5000000000000004
Valladolid,2020-21,26,25,-12,-0.7000000000000003
Valladolid,2020-21,27,26,-12,-1.7000000000000002
Valladolid,2020-21,28,27,-12,-1.6000000000000003
Valladolid,2020-21,29,27,-13,-2.0000000000000004
Valladolid,2020-21,30,27,-14,-2.2
Valladolid,2020-21,31,28,-14,-2.3000000000000003
Valladolid,2020-21,32,29,-14,-4.2
Valladolid,2020-21,33,30,-14,-3.0
Valladolid,2020-21,34,31,-14,-3.2
Valladolid,2020-21,35,31,-17,-4.2
Valladolid,2020-21,36,31,-19,-5.2
Valladolid,2020-21,37,31,-22,-5.800000000000001
Valladolid,2020-21,38,31,-23,-5.9
Villarreal,2020-21,1,1,0,-1.5
Villarreal,2020-21,2,4,1,-2.2
Villarreal,2020-21,3,4,-3,-2.4000000000000004
Villarreal,2020-21,4,7,-1,-1.7
Villarreal,2020-21,5,8,-1,-2.0
Villarreal,2020-21,6,11,0,-1.5
Villarreal,2020-21,7,12,0,-2.3
Villarreal,2020-21,8,15,2,-2.1
Villarreal,2020-21,9,18,4,-1.4
Villarreal,2020-21,10,19,4,-2.0999999999999996
Villarreal,2020-21,11,20,4,-2.3
Villarreal,2020-21,12,21,4,-2.9
Villarreal,2020-21,13,22,4,-3.0999999999999996
Villarreal,2020-21,14,25,6,-2.3999999999999995
Villarreal,2020-21,15,26,6,-2.7999999999999994
Villarreal,2020-21,16,26,4,-3.3999999999999995
Villarreal,2020-21,17,29,5,-2.9999999999999996
Villarreal,2020-21,18,32,9,-1.6999999999999997
Villarreal,2020-21,19,33,9,-2.0999999999999996
Villarreal,2020-21,20,34,9,-2.5999999999999996
Villarreal,2020-21,21,35,9,-1.7999999999999996
Villarreal,2020-21,22,36,9,-1.1999999999999995
Villarreal,2020-21,23,36,8,-1.4999999999999996
Villarreal,2020-21,24,37,8,-0.5999999999999995
Villarreal,2020-21,25,37,6,-2.3999999999999995
Villarreal,2020-21,26,37,5,-3.3
Villarreal,2020-21,27,40,7,-3.0999999999999996
Villarreal,2020-21,28,43,8,-3.3
Villarreal,2020-21,29,46,11,-3.5
Villarreal,2020-21,30,46,10,-4.1
Villarreal,2020-21,31,46,9,-4.6
Villarreal,2020-21,32,46,8,-4.5
Villarreal,2020-21,33,49,12,-1.0
Villarreal,2020-21,34,52,13,-0.19999999999999996
Villarreal,2020-21,35,52,11,-1.2
Villarreal,2020-21,36,55,13,0.19999999999999996
Villarreal,2020-21,37,58,17,3.0
Villarreal,2020-21,38,58,16,3.4
Alavés,2021-22,1,0,-1,-1.2
Alavés,2021-22,2,0,-2,-0.8999999999999999
Alavés,2021-22,3,1,-2,-2.2
Alavés,2021-22,4,1,-4,-2.3
Alavés,2021-22,5,4,-3,-1.9
Alavés,2021-22,6,4,-5,-3.6
Alavés,2021-22,7,7,-3,-4.1
Alavés,2021-22,8,8,-3,-4.3
Alavés,2021-22,9,9,-3,-4.1
Alavés,2021-22,10,10,-3,-3.8
Alavés,2021-22,11,13,-2,-4.0
Alavés,2021-22,12,14,-2,-4.3
Alavés,2021-22,13,14,-3,-4.5
Alavés,2021-22,14,14,-5,-5.2
Alavés,2021-22,15,17,-4,-5.1
Alavés,2021-22,16,18,-4,-5.7
Alavés,2021-22,17,18,-5,-5.0
Alavés,2021-22,18,18,-7,-4.9
Alavés,2021-22,19,18,-8,-5.5
Alavés,2021-22,20,18,-11,-5.2
Alavés,2021-22,21,19,-11,-5.4
Alavés,2021-22,22,22,-10,-5.9
Alavés,2021-22,23,22,-14,-5.6000000000000005
Alavés,2021-22,24,22,-18,-6.4
Alavés,2021-22,25,22,-19,-6.800000000000001
Alavés,2021-22,26,22,-20,-5.6000000000000005
Alavés,2021-22,27,23,-20,-6.1000000000000005
Alavés,2021-22,28,23,-21,-7.300000000000001
Alavés,2021-22,29,23,-23,-8.3
Alavés,2021-22,30,24,-23,-8.8
Alavés,2021-22,31,27,-22,-8.5
Alavés,2021-22,32,28,-22,-8.5
Alavés,2021-22,33,31,-21,-7.9
Alavés,2021-22,34,31,-24,-8.1
Alavés,2021-22,35,32,-24,-7.300000000000001
Alavés,2021-22,36,35,-22,-6.9
Alavés,2021-22,37,38,-20,-5.300000000000001
Alavés,2021-22,38,38,-21,-6.4
Athletic Club,2021-22,1,0,-2,-0.5
Athletic Club,2021-22,2,0,-3,0.8999999999999999
Athletic Club,2021-22,3,3,-2,2.3
Athletic Club,2021-22,4,3,-3,1.6999999999999997
Athletic Club,2021-22,5,3,-4,1.0999999999999999
Athletic Club,2021-22,6,6,-2,0.8
Athletic Club,2021-22,7,6,-3,0.10000000000000009
Athletic Club,2021-22,8,9,-2,0.9000000000000001
Athletic Club,2021-22,9,9,-3,0.20000000000000018
Athletic Club,2021-22,10,12,1,1.7000000000000002
Athletic Club,2021-22,11,13,1,2.4000000000000004
Athletic Club,2021-22,12,13,-1,1.9000000000000001
Athletic Club,2021-22,13,14,-1,2.0
Athletic Club,2021-22,14,17,1,2.6000000000000005
Athletic Club,2021-22,15,18,1,2.8000000000000003
Athletic Club,2021-22,16,18,0,2.6
Athletic Club,2021-22,17,21,1,2.2
Athletic Club,2021-22,18,21,0,2.6000000000000005
Athletic Club,2021-22,19,21,-2,2.8000000000000003
Athletic Club,2021-22,20,24,2,5.800000000000001
Athletic Club,2021-22,21,24,1,6.5
Athletic Club,2021-22,22,25,1,6.300000000000001
Athletic Club,2021-22,23,28,5,8.1
Athletic Club,2021-22,24,29,5,6.5
Athletic Club,2021-22,25,30,5,5.6
Athletic Club,2021-22,26,33,6,6.3
Athletic Club,2021-22,27,34,6,5.6
Athletic Club,2021-22,28,35,6,5.0
Athletic Club,2021-22,29,36,6,5.3
Athletic Club,2021-22,30,37,6,3.5
Athletic Club,2021-22,31,38,6,2.7
Athletic Club,2021-22,32,41,7,3.5
Athletic Club,2021-22,33,42,7,4.0
Athletic Club,2021-22,34,45,8,4.3
Athletic Club,2021-22,35,46,8,4.7
Athletic Club,2021-22,36,46,7,4.5
Athletic Club,2021-22,37,46,6,3.8
Athletic Club,2021-22,38,46,4,3.3
Atlético Madrid,2021-22,1,3,2,1.6
Atlético Madrid,2021-22,2,4,2,1.5
Atlético Madrid,2021-22,3,7,7,4.2
Atlético Madrid,2021-22,4,8,7,2.6
Atlético Madrid,2021-22,5,9,7,2.0
Atlético Madrid,2021-22,6,12,9,2.6
Atlético Madrid,2021-22,7,15,11,3.2
Atlético Madrid,2021-22,8,18,13,3.4000000000000004
Atlético Madrid,2021-22,9,21,17,5.300000000000001
Atlético Madrid,2021-22,10,24,18,5.800000000000001
Atlético Madrid,2021-22,11,27,19,5.9
Atlético Madrid,2021-22,12,30,21,6.7
Atlético Madrid,2021-22,13,30,19,6.0
Atlético Madrid,2021-22,14,33,21,6.8
Atlético Madrid,2021-22,15,36,23,8.3
Atlético Madrid,2021-22,16,39,24,8.2
Atlético Madrid,2021-22,17,42,25,8.0
Atlético Madrid,2021-22,18,45,26,8.5
Atlético Madrid,2021-22,19,48,27,9.3
Atlético Madrid,2021-22,20,51,29,10.5
Atlético Madrid,2021-22,21,54,31,12.6
Atlético Madrid,2021-22,22,55,31,13.4
Atlético Madrid,2021-22,23,58,32,14.7
Atlético Madrid,2021-22,24,58,30,12.6
Atlético Madrid,2021-22,25,61,32,14.0
Atlético Madrid,2021-22,26,62,32,13.6
Atlético Madrid,2021-22,27,63,32,12.0
Atlético Madrid,2021-22,28,66,33,12.5
Atlético Madrid,2021-22,29,66,32,11.7
Atlético Madrid,2021-22,30,67,32,11.4
Atlético Madrid,2021-22,31,70,34,11.2
Atlético Madrid,2021-22,32,70,33,11.4
Atlético Madrid,2021-22,33,73,38,14.5
Atlético Madrid,2021-22,34,76,39,14.6
Atlético Madrid,2021-22,35,77,39,13.8
Atlético Madrid,2021-22,36,80,40,14.4
Atlético Madrid,2021-22,37,83,41,13.8
Atlético Madrid,2021-22,38,86,42,14.4
Barcelona,2021-22,1,3,3,0.2999999999999998
Barcelona,2021-22,2,6,4,1.6999999999999997
Barcelona,2021-22,3,9,8,3.0999999999999996
Barcelona,2021-22,4,12,11,5.3999999999999995
Barcelona,2021-22,5,13,11,5.3999999999999995
Barcelona,2021-22,6,13,10,4.699999999999999
Barcelona,2021-22,7,13,8,3.8999999999999995
Barcelona,2021-22,8,14,8,2.9999999999999996
Barcelona,2021-22,9,17,11,4.6
Barcelona,2021-22,10,17,10,3.6999999999999997
Barcelona,2021-22,11,20,14,3.9999999999999996
Barcelona,2021-22,12,20,13,3.4999999999999996
Barcelona,2021-22,13,23,14,2.3999999999999995
Barcelona,2021-22,14,24,14,2.0999999999999996
Barcelona,2021-22,15,27,17,2.0999999999999996
Barcelona,2021-22,16,28,17,0.8999999999999995
Barcelona,2021-22,17,31,18,-1.1000000000000005
Barcelona,2021-22,18,34,22,1.9999999999999996
Barcelona,2021-22,19,37,23,1.4999999999999996
Barcelona,2021-22,20,40,25,0.8999999999999995
Barcelona,2021-22,21,43,26,0.9999999999999996
Barcelona,2021-22,22,46,27,2.6999999999999993
Barcelona,2021-22,23,49,31,5.3
Barcelona,2021-22,24,50,31,4.1
Barcelona,2021-22,25,53,33,4.5
Barcelona,2021-22,26,56,35,5.699999999999999
Barcelona,2021-22,27,59,38,8.6
Barcelona,2021-22,28,62,43,11.8
Barcelona,2021-22,29,65,44,11.2
Barcelona,2021-22,30,65,43,10.9
Barcelona,2021-22,31,68,46,14.2
Barcelona,2021-22,32,71,47,13.399999999999999
Barcelona,2021-22,33,71,46,13.0
Barcelona,2021-22,34,74,47,13.0
Barcelona,2021-22,35,75,47,12.1
Barcelona,2021-22,36,76,47,12.399999999999999
Barcelona,2021-22,37,76,46,10.899999999999999
Barcelona,2021-22,38,79,47,11.6
Real Betis,2021-22,1,3,1,0.6
Real Betis,2021-22,2,6,3,0.9999999999999999
Real Betis,2021-22,3,6,2,1.7999999999999998
Real Betis,2021-22,4,6,-1,1.4
Real Betis,2021-22,5,9,1,1.4
Real Betis,2021-22,6,9,-2,0.9999999999999999
Real Betis,2021-22,7,9,-4,-0.1000000000000002
Real Betis,2021-22,8,12,-2,-0.3000000000000004
Real Betis,2021-22,9,12,-5,0.5999999999999995
Real Betis,2021-22,10,12,-9,0.1999999999999995
Real Betis,2021-22,11,12,-11,-0.5000000000000004
Real Betis,2021-22,12,15,-9,0.09999999999999964
Real Betis,2021-22,13,16,-9,0.49999999999999967
Real Betis,2021-22,14,16,-11,-0.3000000000000004
Real Betis,2021-22,15,19,-10,0.2999999999999996
Real Betis,2021-22,16,19,-11,0.4999999999999998
Real Betis,2021-22,17,20,-11,-0.6000000000000003
Real Betis,2021-22,18,23,-9,-1.0000000000000002
Real Betis,2021-22,19,26,-8,0.19999999999999973
Real Betis,2021-22,20,27,-8,1.5999999999999996
Real Betis,2021-22,21,30,-7,1.0999999999999996
Real Betis,2021-22,22,30,-8,1.2999999999999996
Real Betis,2021-22,23,33,-7,2.3
Real Betis,2021-22,24,36,-6,0.6999999999999995
Real Betis,2021-22,25,39,-5,1.2999999999999994
Real Betis,2021-22,26,42,-4,2.2999999999999994
Real Betis,2021-22,27,42,-5,1.5999999999999994
Real Betis,2021-22,28,45,-3,1.3999999999999992
Real Betis,2021-22,29,46,-3,0.49999999999999933
Real Betis,2021-22,30,47,-3,0.6999999999999993
Real Betis,2021-22,31,48,-3,0.4999999999999993
Real Betis,2021-22,32,49,-3,-0.40000000000000074
Real Betis,2021-22,33,50,-3,0.8999999999999992
Real Betis,2021-22,34,51,-3,-0.30000000000000093
Real Betis,2021-22,35,54,-2,-8.881784197001252e-16
Real Betis,2021-22,36,55,-2,0.19999999999999907
Real Betis,2021-22,37,58,-1,0.09999999999999898
Real Betis,2021-22,38,61,0,0.7999999999999992
Celta Vigo,2021-22,1,1,0,-0.6
Celta Vigo,2021-22,2,4,1,-0.6
Celta Vigo,2021-22,3,5,1,-0.9
Celta Vigo,2021-22,4,5,-2,-1.4
Celta Vigo,2021-22,5,5,-4,-1.9
Celta Vigo,2021-22,6,5,-6,-3.8
Celta Vigo,2021-22,7,6,-6,-3.5999999999999996
Celta Vigo,2021-22,8,6,-9,-4.2
Celta Vigo,2021-22,9,7,-9,-5.3
Celta Vigo,2021-22,10,7,-11,-5.4
Celta Vigo,2021-22,11,10,-9,-6.6000000000000005
Celta Vigo,2021-22,12,13,-7,-5.800000000000001
Celta Vigo,2021-22,13,16,-3,-3.3000000000000003
Celta Vigo,2021-22,14,19,-1,-2.9000000000000004
Celta Vigo,2021-22,15,20,-1,-2.7
Celta Vigo,2021-22,16,23,0,-3.0
Celta Vigo,2021-22,17,23,-2,-3.7
Celta Vigo,2021-22,18,23,-6,-4.1000000000000005
Celta Vigo,2021-22,19,23,-7,-4.2
Celta Vigo,2021-22,20,24,-7,-4.800000000000001
Celta Vigo,2021-22,21,25,-7,-5.4
Celta Vigo,2021-22,22,26,-7,-4.9
Celta Vigo,2021-22,23,29,-5,-4.0
Celta Vigo,2021-22,24,29,-7,-4.7
Celta Vigo,2021-22,25,30,-7,-4.6000000000000005
Celta Vigo,2021-22,26,33,-6,-1.5000000000000004
Celta Vigo,2021-22,27,34,-6,-2.7
Celta Vigo,2021-22,28,34,-8,-2.3000000000000003
Celta Vigo,2021-22,29,37,-6,-1.3000000000000003
Celta Vigo,2021-22,30,37,-7,-0.9000000000000005
Celta Vigo,2021-22,31,37,-8,-0.5000000000000004
Celta Vigo,2021-22,32,40,-7,0.7999999999999996
Celta Vigo,2021-22,33,41,-7,0.2999999999999996
Celta Vigo,2021-22,34,44,-5,-2.220446049250313e-16
Celta Vigo,2021-22,35,47,-3,1.9999999999999998
Celta Vigo,2021-22,36,50,-2,2.5999999999999996
Celta Vigo,2021-22,37,53,-1,3.9
Celta Vigo,2021-22,38,53,-2,4.6
Cádiz,2021-22,1,0,-2,-0.7
Cádiz,2021-22,2,3,0,0.10000000000000009
Cádiz,2021-22,3,3,-2,0.0
Cádiz,2021-22,4,6,-1,0.8
Cádiz,2021-22,5,7,-1,0.8
Cádiz,2021-22,6,10,0,0.19999999999999996
Cádiz,2021-22,7,11,0,-5.551115123125783e-17
Cádiz,2021-22,8,14,2,1.0
Cádiz,2021-22,9,14,-2,0.6
Cádiz,2021-22,10,14,-3,0.5
Cádiz,2021-22,11,15,-3,1.0
Cádiz,2021-22,12,18,-2,0.5
Cádiz,2021-22,13,18,-6,-0.09999999999999998
Cádiz,2021-22,14,18,-8,-0.5
Cádiz,2021-22,15,18,-9,-0.8
Cádiz,2021-22,16,19,-9,-1.5
Cádiz,2021-22,17,20,-9,-1.3
Cádiz,2021-22,18,23,-7,-0.9000000000000001
Cádiz,2021-22,19,24,-7,0.2999999999999998
Cádiz,2021-22,20,24,-10,-0.40000000000000013
Cádiz,2021-22,21,24,-12,0.3999999999999999
Cádiz,2021-22,22,24,-15,0.8999999999999999
Cádiz,2021-22,23,24,-19,0.3999999999999999
Cádiz,2021-22,24,25,-19,0.0
Cádiz,2021-22,25,25,-20,-0.2
Cádiz,2021-22,26,28,-19,-0.8
Cádiz,2021-22,27,29,-19,-1.3
Cádiz,2021-22,28,29,-20,-1.2000000000000002
Cádiz,2021-22,29,32,-19,0.19999999999999973
Cádiz,2021-22,30,35,-18,0.4999999999999998
